gender,sexual_orientation,location_type,income_bracket,education_level,app_usage_time_min,app_usage_time_label,swipe_right_ratio,swipe_right_label,likes_received,mutual_matches,profile_pics_count,bio_length,message_sent_count,emoji_usage_rate,last_active_hour,swipe_time_of_day,is_match,num_interests
1,0,2,3,2,113,3,0.72,3,182,23,5,223,35,0.17,11,5,1,3
5,6,0,2,1,89,3,0.8,3,165,19,0,430,35,0.28,4,4,0,3
3,3,1,6,6,297,2,0.6,2,148,12,6,302,27,0.14,1,4,0,3
1,6,1,5,2,148,0,0.87,3,34,14,4,261,11,0.19,12,1,1,3
2,1,3,0,2,228,2,0.74,3,40,5,4,485,72,0.05,21,5,1,3
3,7,4,5,7,189,2,0.28,0,59,1,5,105,66,0.14,11,3,1,3
5,7,5,0,5,140,0,0.71,3,189,8,4,278,72,0.2,5,3,0,3
3,3,3,2,4,180,2,0.39,0,88,15,6,246,77,0.12,0,4,0,3
5,4,4,6,8,76,3,0.0,1,47,5,2,308,91,0.3,3,0,0,3
5,0,1,6,7,82,3,0.59,2,165,26,3,11,31,0.39,1,5,0,3
1,4,4,0,8,28,4,0.3,0,42,8,1,264,51,0.15,19,4,1,3
4,5,5,1,7,112,3,0.57,2,105,19,1,406,74,0.13,5,4,1,3
3,4,1,0,5,35,5,0.39,0,58,12,3,67,13,0.59,0,5,1,3
1,2,4,4,3,19,4,0.68,2,200,17,4,385,15,0.29,2,3,0,3
1,7,1,0,4,22,4,0.48,2,178,16,3,117,61,0.13,12,1,0,3
4,3,0,1,1,145,0,0.25,0,153,28,4,209,32,0.04,6,2,1,3
1,3,3,6,4,161,0,0.34,0,104,11,0,79,54,0.28,20,4,0,3
3,2,3,2,1,104,3,0.34,0,105,17,6,285,61,0.2,5,1,1,3
1,6,2,2,5,70,3,0.44,2,168,3,5,117,57,0.38,22,5,0,3
0,2,2,5,8,26,4,0.52,2,41,12,5,2,11,0.1,4,3,0,3
5,3,5,2,0,19,4,0.41,2,185,12,3,314,83,0.49,16,1,0,3
2,4,1,3,7,265,2,0.91,3,73,6,0,401,76,0.47,16,4,0,3
1,4,1,6,5,80,3,0.37,0,22,8,6,204,45,0.41,21,3,0,3
1,1,3,6,3,286,2,0.31,0,149,11,2,493,35,0.08,7,4,0,3
5,2,3,6,1,54,5,0.43,2,143,2,4,150,43,0.26,3,4,0,3
1,5,1,3,4,173,0,0.48,2,198,14,5,235,75,0.13,0,3,0,3
3,3,0,0,0,161,0,0.76,3,105,30,2,264,68,0.17,0,0,0,3
0,5,5,3,5,243,2,0.21,0,80,11,1,457,73,0.21,8,5,0,3
5,1,4,0,0,103,3,0.65,2,63,26,4,182,19,0.2,3,2,0,3
4,6,3,6,8,161,0,0.33,0,126,28,4,444,35,0.44,15,5,1,3
3,2,4,5,2,244,2,0.39,0,138,1,4,177,50,0.27,21,5,1,3
2,6,2,0,6,194,2,0.58,2,148,3,2,185,78,0.15,8,5,1,3
3,1,2,3,5,217,2,0.6,2,53,13,5,385,47,0.38,11,3,0,3
5,4,3,1,0,120,0,0.59,2,142,13,6,195,25,0.12,4,0,0,3
5,7,4,3,7,273,2,0.86,3,184,10,6,249,38,0.28,8,4,0,3
2,2,5,0,2,243,2,0.43,2,161,3,3,381,42,0.28,8,1,1,3
1,5,2,6,4,101,3,0.44,2,147,18,5,332,68,0.12,5,1,1,3
3,6,1,3,3,237,2,0.38,0,161,30,1,444,21,0.13,20,1,0,3
4,2,5,6,2,162,0,0.39,0,167,9,5,136,77,0.12,20,3,0,3
5,0,1,4,8,94,3,0.44,2,5,1,5,120,84,0.05,8,0,0,3
0,4,0,6,3,27,4,0.51,2,6,6,3,268,97,0.42,2,2,0,3
1,4,5,0,4,145,0,0.74,3,113,20,1,67,67,0.17,5,2,1,3
4,0,2,5,7,280,2,0.78,3,113,4,5,276,22,0.54,18,4,1,3
4,2,3,0,8,276,2,0.36,0,58,25,0,226,39,0.59,11,3,0,3
0,5,5,6,8,146,0,0.64,2,120,17,0,352,62,0.32,15,1,1,3
5,5,3,1,6,210,2,0.45,2,143,13,3,127,20,0.12,22,0,0,3
5,1,2,6,4,139,0,0.53,2,72,20,5,272,34,0.49,13,5,0,3
0,4,2,6,7,251,2,0.48,2,48,10,0,77,6,0.2,17,2,0,3
2,5,2,1,7,46,5,0.54,2,38,0,3,111,43,0.42,13,1,1,3
3,6,1,5,6,74,3,0.72,3,14,4,6,200,9,0.41,17,3,0,3
0,5,0,5,6,197,2,0.32,0,197,14,1,377,4,0.28,6,3,0,3
1,1,0,3,1,21,4,0.44,2,190,29,4,266,15,0.05,8,3,0,3
0,0,5,5,0,222,2,0.59,2,83,0,1,406,35,0.41,18,2,0,3
0,7,5,4,7,190,2,0.47,2,197,2,1,80,63,0.32,2,0,0,3
3,7,5,2,2,64,3,0.35,0,124,7,2,285,100,0.37,20,1,1,3
4,1,5,0,4,128,0,0.55,2,10,7,5,224,71,0.25,9,4,1,3
0,4,3,2,5,283,2,0.63,2,41,2,4,79,57,0.7,9,1,1,3
3,6,5,5,8,9,6,0.13,1,158,27,2,397,79,0.37,7,1,0,3
4,2,4,4,7,144,0,0.74,3,82,13,5,164,14,0.51,3,4,0,3
2,4,4,5,6,98,3,0.18,1,25,1,4,328,49,0.14,21,3,1,3
1,5,5,2,0,6,6,0.62,2,53,20,3,475,10,0.16,14,0,1,3
3,2,2,5,6,20,4,0.38,0,187,2,6,155,9,0.28,6,4,0,3
2,1,3,3,0,127,0,0.09,1,145,20,1,285,95,0.06,17,3,0,3
4,0,1,3,4,281,2,0.44,2,102,16,2,336,20,0.13,17,4,1,3
3,0,3,2,5,220,2,1.0,3,185,10,4,123,72,0.19,17,5,0,3
1,5,2,3,7,17,4,0.44,2,72,19,0,265,17,0.15,9,2,0,3
0,1,2,6,1,292,2,0.72,3,39,3,0,235,45,0.3,4,5,0,3
3,1,4,2,1,291,2,0.55,2,55,23,0,370,41,0.26,15,5,1,3
4,3,3,0,1,195,2,0.39,0,20,1,6,171,44,0.18,13,3,0,3
0,7,1,5,4,21,4,0.82,3,81,17,4,76,41,0.5,16,0,0,3
0,7,1,0,4,294,2,0.06,1,129,2,1,221,37,0.33,12,5,0,3
3,3,0,4,6,43,5,0.46,2,102,16,3,396,89,0.11,4,5,1,3
1,1,0,3,0,268,2,0.73,3,63,7,0,136,99,0.25,13,1,0,3
2,3,1,3,4,164,0,0.69,2,88,19,5,12,98,0.3,9,5,1,3
1,6,3,1,7,191,2,0.35,0,39,24,5,436,10,0.28,3,0,1,3
0,4,2,6,5,230,2,0.39,0,120,0,2,107,94,0.53,17,5,0,3
1,5,3,3,2,192,2,0.65,2,149,28,5,269,5,0.37,8,5,1,3
3,1,1,4,1,4,1,0.26,0,17,12,5,138,84,0.43,21,1,0,3
2,5,1,3,0,50,5,0.79,3,80,15,6,305,68,0.28,2,5,0,3
1,6,3,0,6,156,0,0.66,2,85,15,3,381,20,0.03,0,1,1,3
3,5,4,4,1,198,2,0.66,2,7,4,1,77,43,0.14,12,0,0,3
2,2,3,0,0,78,3,0.44,2,109,9,4,168,57,0.38,17,5,0,3
4,4,3,4,0,268,2,0.47,2,34,13,6,74,83,0.2,18,5,1,3
2,3,4,2,2,163,0,0.69,2,105,30,3,155,56,0.32,23,0,0,3
0,1,5,1,2,136,0,0.41,2,155,18,4,118,76,0.2,7,5,1,3
3,3,1,5,7,240,2,0.41,2,182,20,2,94,49,0.36,15,3,0,3
0,1,4,6,4,211,2,0.43,2,56,23,5,103,96,0.13,6,2,0,3
5,6,1,2,7,21,4,0.64,2,155,23,6,194,92,0.38,10,3,0,3
4,7,3,6,7,265,2,0.2,0,137,12,5,20,71,0.1,12,4,1,3
0,5,0,3,1,216,2,0.63,2,75,19,0,353,66,0.47,4,3,1,3
2,3,4,5,8,165,0,0.33,0,115,0,1,232,75,0.28,22,5,1,3
2,5,2,0,2,46,5,0.1,1,29,22,3,324,46,0.4,2,4,0,3
4,4,0,4,4,289,2,0.28,0,168,27,1,83,18,0.15,5,0,1,3
5,5,2,0,7,60,3,0.89,3,33,30,1,1,79,0.32,8,2,1,3
5,6,3,5,6,111,3,0.2,0,150,21,3,232,52,0.28,14,2,0,3
1,7,4,4,1,106,3,0.59,2,12,2,1,28,83,0.19,11,2,0,3
2,5,2,6,6,82,3,0.48,2,172,9,4,338,88,0.07,22,4,0,3
1,4,0,0,5,165,0,0.49,2,94,28,3,419,8,0.12,13,4,0,3
3,6,4,6,1,268,2,0.55,2,53,22,1,313,7,0.01,3,4,1,3
2,6,1,0,1,132,0,0.54,2,134,18,4,181,16,0.48,19,4,1,3
1,6,0,5,2,148,0,0.73,3,49,0,0,12,59,0.19,20,2,0,3
1,2,0,6,5,108,3,0.0,1,2,2,1,353,36,0.58,8,2,0,3
3,0,5,6,5,291,2,0.42,2,157,30,0,426,22,0.2,6,1,1,3
4,6,0,5,6,79,3,0.67,2,160,14,6,274,42,0.14,14,3,1,3
1,5,3,0,5,106,3,0.6,2,147,21,2,409,45,0.3,2,5,0,3
2,0,0,0,8,199,2,0.65,2,47,19,0,442,100,0.31,9,0,1,3
4,7,2,3,3,231,2,0.34,0,77,6,4,154,22,0.33,3,1,1,3
0,3,0,4,6,97,3,0.47,2,87,29,3,375,67,0.29,9,1,0,3
2,4,4,0,6,267,2,0.51,2,29,0,2,477,5,0.36,21,4,0,3
3,6,5,6,8,11,6,0.34,0,147,24,2,327,26,0.23,10,5,0,3
3,5,3,2,7,76,3,0.3,0,40,8,0,7,79,0.11,17,4,0,3
0,0,3,2,1,293,2,0.46,2,62,5,0,159,78,0.08,10,4,1,3
2,4,5,3,6,44,5,0.17,1,109,12,1,360,76,0.84,18,0,1,3
1,0,2,2,0,273,2,0.54,2,20,14,4,67,11,0.16,22,3,0,3
5,5,1,0,7,132,0,0.67,2,93,12,1,358,85,0.25,10,1,1,3
5,7,5,3,3,87,3,1.0,3,72,24,2,309,73,0.11,4,4,0,3
5,3,2,4,3,205,2,0.57,2,151,13,1,317,31,0.19,17,5,1,3
5,3,2,1,4,278,2,0.72,3,177,7,1,339,85,0.17,2,0,0,3
5,3,3,4,7,227,2,0.33,0,45,9,3,35,76,0.61,3,0,0,3
5,0,0,0,6,297,2,0.34,0,193,20,6,0,96,0.5,4,0,0,3
5,5,0,4,7,162,0,0.45,2,76,18,6,467,86,0.35,9,3,1,3
2,7,3,4,4,189,2,0.38,0,140,30,0,0,90,0.66,17,1,0,3
3,7,4,3,4,195,2,0.6,2,103,12,3,279,27,0.14,21,5,1,3
0,1,3,3,5,64,3,0.54,2,34,0,0,331,2,0.32,4,0,1,3
4,2,4,6,2,217,2,0.58,2,159,5,3,260,54,0.41,17,3,0,3
3,1,4,3,6,121,0,0.04,1,182,16,2,210,69,0.16,18,1,1,3
2,6,1,2,3,40,5,0.75,3,36,23,5,269,96,0.17,8,3,1,3
2,3,4,3,3,296,2,0.27,0,79,19,0,462,43,0.2,17,2,1,3
5,6,3,0,5,148,0,0.35,0,42,1,5,472,76,0.28,23,1,0,3
3,7,1,3,2,149,0,0.73,3,188,19,0,146,62,0.59,2,5,1,3
2,5,2,1,1,57,5,0.32,0,154,5,4,378,19,0.08,21,3,1,3
0,5,1,1,7,175,0,0.3,0,21,4,4,478,19,0.12,15,3,0,3
0,6,1,0,2,176,0,0.46,2,13,10,2,386,14,0.0,1,5,1,3
5,6,2,3,8,199,2,0.66,2,121,8,1,271,55,0.35,0,1,1,3
5,0,3,0,6,181,2,0.71,3,110,19,5,439,34,0.14,10,1,0,3
2,5,1,4,4,123,0,0.5,2,187,21,4,394,24,0.21,16,1,0,3
3,7,1,6,3,268,2,0.7,3,26,21,3,179,28,0.26,23,1,0,3
0,7,5,4,3,111,3,0.21,0,153,20,0,362,15,0.59,2,4,0,3
5,4,5,0,2,38,5,0.63,2,163,14,2,393,54,0.58,22,0,1,3
3,4,5,2,6,132,0,0.33,0,67,5,3,35,62,0.22,6,4,0,3
0,6,5,1,8,54,5,0.36,0,113,22,2,52,4,0.26,2,2,0,3
4,5,0,6,7,0,1,0.55,2,9,6,2,77,89,0.29,10,3,0,3
2,6,0,3,4,115,3,0.57,2,0,0,5,418,99,0.21,15,2,0,3
1,0,2,0,1,46,5,0.55,2,93,17,6,491,43,0.05,2,3,0,3
4,1,4,4,6,153,0,0.63,2,178,12,0,322,88,0.16,11,3,0,3
4,6,1,1,2,122,0,0.48,2,125,12,0,405,69,0.12,20,1,1,3
1,6,5,6,5,21,4,0.5,2,103,3,1,413,83,0.07,21,4,1,3
4,4,1,4,0,72,3,0.43,2,125,20,0,241,79,0.79,1,5,0,3
2,4,1,6,1,87,3,0.46,2,151,2,6,418,13,0.12,3,3,0,3
1,1,5,5,0,205,2,0.62,2,83,3,5,294,69,0.24,4,1,0,3
2,4,2,6,3,212,2,0.36,0,43,22,2,283,21,0.25,14,5,0,3
2,4,5,5,4,41,5,0.5,2,1,0,1,474,11,0.39,22,0,0,3
3,2,1,5,7,73,3,0.78,3,163,8,4,230,52,0.3,7,5,0,3
4,7,3,1,7,154,0,0.57,2,89,13,0,285,30,0.38,6,2,1,3
2,0,3,4,0,106,3,0.36,0,70,1,1,57,19,0.14,21,3,1,3
0,4,1,6,6,107,3,0.55,2,111,8,2,315,97,0.31,14,2,0,3
4,7,3,1,2,59,5,0.35,0,18,7,5,227,75,0.09,18,1,0,3
0,0,4,5,3,121,0,0.76,3,188,13,6,102,48,0.29,7,2,1,3
1,6,5,3,2,91,3,0.74,3,99,11,1,234,92,0.39,6,0,1,3
3,1,2,1,6,143,0,0.68,2,34,3,6,238,58,0.21,13,5,1,3
0,5,3,1,2,44,5,0.19,1,105,27,4,250,27,0.31,18,3,1,3
3,7,1,3,0,296,2,0.64,2,56,28,4,484,19,0.03,18,2,0,3
2,7,0,0,8,201,2,0.34,0,122,25,6,356,12,0.43,14,3,0,3
2,7,1,0,4,151,0,0.68,2,61,20,0,8,61,0.73,21,1,0,3
4,6,3,0,6,207,2,0.39,0,47,25,6,189,80,0.4,14,0,1,3
4,3,0,0,5,218,2,0.54,2,192,8,5,484,78,0.14,17,4,0,3
4,3,3,2,6,26,4,0.31,0,28,12,2,238,79,0.56,1,1,1,3
0,3,3,0,0,276,2,0.56,2,29,20,3,377,96,0.46,18,0,0,3
4,1,2,2,1,141,0,0.3,0,13,1,2,176,57,0.51,15,4,1,3
2,6,1,4,8,188,2,0.15,1,172,30,5,414,8,0.12,6,3,0,3
2,2,4,2,3,57,5,0.62,2,178,4,3,77,26,0.41,16,0,1,3
3,2,1,4,2,227,2,0.38,0,188,20,0,149,24,0.55,2,2,0,3
1,0,0,4,5,271,2,0.55,2,140,14,3,155,72,0.12,4,1,0,3
3,1,0,2,1,145,0,0.63,2,116,30,1,316,20,0.05,22,4,0,3
0,4,1,0,2,21,4,0.66,2,81,18,1,225,33,0.49,11,5,0,3
1,7,1,2,5,276,2,0.68,2,41,17,2,62,3,0.4,12,3,0,3
5,0,4,6,8,151,0,0.42,2,121,28,2,496,96,0.43,18,0,0,3
1,6,2,0,3,71,3,0.28,0,173,17,0,157,3,0.33,12,4,0,3
5,0,5,2,6,298,2,0.02,1,134,7,6,479,98,0.2,8,5,1,3
2,6,1,0,3,251,2,0.67,2,81,19,4,261,7,0.22,21,1,0,3
0,2,2,3,5,179,0,0.54,2,78,14,6,287,11,0.46,6,0,1,3
4,2,0,2,2,71,3,0.37,0,150,19,0,73,26,0.21,9,3,1,3
3,3,3,5,4,139,0,0.3,0,106,5,4,236,90,0.26,18,5,0,3
0,2,2,4,7,155,0,0.33,0,126,17,5,237,28,0.25,0,2,0,3
3,5,1,5,7,147,0,0.72,3,106,5,3,464,88,0.59,20,5,1,3
2,5,0,6,5,223,2,0.53,2,66,20,5,243,88,0.2,3,1,1,3
4,7,2,1,6,69,3,0.74,3,91,5,0,139,46,0.18,13,0,1,3
2,5,2,4,3,93,3,0.16,1,195,3,4,385,21,0.21,17,1,1,3
4,5,2,0,5,180,2,0.78,3,36,0,1,265,36,0.48,11,3,0,3
3,4,5,1,2,286,2,0.23,0,157,22,6,487,67,0.27,17,0,1,3
4,3,0,3,3,245,2,0.23,0,89,9,5,185,17,0.3,14,4,1,3
3,4,1,2,6,65,3,0.32,0,177,4,5,116,39,0.09,4,5,0,3
2,2,1,5,3,220,2,0.33,0,10,3,0,16,84,0.24,16,4,1,3
5,3,2,6,3,49,5,0.3,0,200,3,4,105,75,0.24,6,5,1,3
2,3,4,5,1,256,2,0.48,2,199,23,4,123,64,0.17,18,2,0,3
1,7,3,1,0,275,2,0.77,3,1,0,1,471,64,0.34,22,3,1,3
4,4,0,0,3,217,2,0.63,2,54,16,1,208,14,0.06,10,2,1,3
2,4,0,5,5,20,4,0.57,2,21,10,3,59,49,0.43,9,3,0,3
4,5,1,5,7,148,0,0.51,2,109,6,6,35,60,0.18,21,1,0,3
2,6,1,6,4,43,5,0.49,2,30,4,3,205,88,0.18,18,2,0,3
2,0,4,2,0,119,3,0.33,0,108,23,3,142,97,0.25,22,4,0,3
3,2,2,3,4,75,3,0.67,2,196,14,0,62,32,0.57,15,3,0,3
4,4,5,6,6,13,6,0.81,3,45,12,4,347,41,0.52,4,1,0,3
1,3,5,0,8,150,0,0.55,2,169,15,3,258,33,0.27,17,1,1,3
1,7,5,3,3,192,2,0.36,0,113,14,0,16,22,0.15,17,0,0,3
4,4,0,3,2,249,2,0.36,0,195,3,4,345,62,0.4,21,4,1,3
1,6,0,4,2,134,0,0.58,2,126,18,3,315,86,0.32,11,1,1,3
2,7,3,6,2,298,2,0.65,2,6,6,5,174,48,0.4,3,3,1,3
3,2,2,6,0,43,5,0.46,2,176,2,6,156,14,0.12,10,5,1,3
1,0,5,3,4,136,0,0.97,3,5,5,3,301,2,0.42,10,3,0,3
5,0,3,6,7,105,3,0.93,3,86,15,4,415,97,0.2,21,1,0,3
1,5,2,3,0,274,2,0.84,3,54,9,2,24,38,0.33,18,3,0,3
1,3,1,5,3,34,5,0.4,2,145,25,4,243,54,0.05,6,1,0,3
4,5,3,5,1,160,0,0.12,1,51,13,3,128,79,0.39,16,3,1,3
0,7,1,0,8,109,3,0.85,3,169,30,6,380,59,0.14,8,0,1,3
1,2,3,0,6,236,2,0.44,2,37,7,1,382,87,0.47,9,3,0,3
3,3,1,1,4,82,3,0.36,0,65,21,4,120,51,0.44,7,2,0,3
0,7,4,5,1,223,2,0.33,0,108,20,0,103,20,0.02,8,5,1,3
3,5,1,4,2,248,2,0.37,0,200,0,0,440,10,0.43,10,4,0,3
2,2,2,0,3,120,0,0.57,2,28,18,5,256,15,0.37,16,0,0,3
1,5,0,6,0,168,0,0.71,3,149,23,3,412,95,0.03,23,5,0,3
0,4,5,1,0,130,0,0.44,2,150,1,3,273,47,0.27,22,2,1,3
1,2,0,0,0,243,2,0.28,0,183,11,6,157,2,0.27,20,4,1,3
4,7,1,5,0,158,0,0.32,0,163,30,5,185,87,0.16,3,4,0,3
5,2,5,3,1,120,0,0.44,2,76,6,6,455,20,0.35,14,0,1,3
4,2,5,2,3,211,2,0.44,2,85,22,3,448,12,0.07,5,0,0,3
1,3,2,3,8,14,6,0.35,0,195,1,5,328,23,0.11,20,3,0,3
2,2,4,0,1,56,5,0.92,3,40,7,4,365,98,0.77,20,5,0,3
4,2,2,3,7,88,3,0.5,2,175,18,6,167,36,0.08,6,2,0,3
3,4,0,3,0,117,3,0.68,2,22,14,1,134,89,0.41,5,2,0,3
1,2,3,2,2,290,2,0.59,2,30,0,5,269,55,0.11,14,0,1,3
2,1,1,1,0,253,2,0.45,2,97,4,3,438,26,0.01,19,5,0,3
4,1,0,1,4,134,0,0.49,2,60,19,3,464,31,0.09,11,4,1,3
2,7,0,1,5,108,3,0.7,3,182,12,5,216,94,0.44,19,1,0,3
2,7,5,2,0,23,4,0.08,1,1,1,4,317,48,0.38,9,3,1,3
0,7,3,1,1,173,0,0.46,2,119,4,0,162,90,0.18,16,3,0,3
3,3,2,6,2,184,2,0.44,2,110,9,2,313,97,0.48,8,4,1,3
5,4,2,0,7,225,2,0.54,2,13,3,1,27,29,0.14,5,2,1,3
3,4,1,3,4,226,2,0.28,0,91,22,4,248,58,0.21,15,2,0,3
2,0,5,1,1,260,2,0.46,2,69,18,5,299,27,0.56,18,2,1,3
1,4,0,6,0,168,0,0.46,2,6,2,5,348,15,0.5,12,1,0,3
2,0,4,6,3,245,2,0.63,2,116,20,2,304,84,0.43,0,1,1,3
4,6,2,0,2,144,0,0.27,0,82,25,0,380,9,0.17,17,4,0,3
2,2,2,1,0,106,3,0.64,2,41,12,6,206,36,0.3,20,0,0,3
2,5,0,5,4,67,3,0.61,2,91,21,0,426,47,0.46,16,5,1,3
5,2,0,2,4,188,2,0.69,2,157,5,3,322,54,0.38,2,2,1,3
3,6,1,1,2,268,2,0.37,0,21,9,3,223,10,0.15,15,1,0,3
0,5,4,4,4,282,2,0.22,0,19,1,4,55,65,0.09,13,3,0,3
5,5,2,2,3,236,2,0.73,3,45,25,1,431,50,0.26,1,2,0,3
4,5,2,4,7,135,0,0.67,2,87,30,6,414,23,0.28,6,5,0,3
4,5,1,6,4,202,2,0.34,0,29,0,1,335,61,0.15,14,0,0,3
4,6,2,4,5,154,0,0.23,0,22,4,1,7,24,0.37,3,2,0,3
2,1,0,0,2,275,2,0.31,0,48,2,2,394,59,0.44,4,3,0,3
2,3,4,1,7,230,2,0.19,1,149,7,1,150,72,0.06,12,2,1,3
2,3,1,5,4,296,2,0.63,2,152,23,4,148,4,0.2,15,3,1,3
1,6,4,0,6,295,2,0.56,2,80,17,0,137,82,0.16,13,3,0,3
5,0,0,0,4,98,3,0.73,3,120,11,3,118,64,0.23,7,4,1,3
1,6,4,2,4,184,2,0.45,2,120,25,6,82,79,0.52,6,1,0,3
4,6,4,1,0,51,5,0.26,0,106,30,3,155,30,0.31,6,4,1,3
2,0,2,2,2,32,5,0.77,3,86,13,0,316,29,0.25,3,4,0,3
5,5,2,5,5,77,3,0.83,3,176,27,4,309,85,0.12,3,0,1,3
5,6,5,6,3,53,5,0.6,2,42,20,0,445,26,0.09,11,5,0,3
4,6,3,3,3,171,0,0.61,2,35,3,6,103,56,0.28,13,2,0,3
5,0,2,4,2,212,2,0.89,3,92,20,5,125,19,0.15,16,3,0,3
0,2,0,3,7,15,4,0.47,2,113,4,6,5,91,0.55,16,2,0,3
3,0,0,5,2,18,4,0.35,0,169,29,5,77,73,0.31,1,0,1,3
3,2,0,0,8,160,0,0.57,2,88,0,6,143,67,0.62,19,5,0,3
5,1,3,4,7,207,2,0.81,3,198,6,2,43,4,0.52,17,1,0,3
4,4,3,4,1,282,2,1.0,3,79,16,2,387,81,0.43,5,2,1,3
1,5,4,5,1,56,5,0.85,3,187,1,6,190,33,0.6,20,4,1,3
2,7,1,6,7,2,1,0.47,2,116,10,1,412,95,0.09,18,4,1,3
1,1,2,2,1,71,3,0.63,2,182,12,4,377,31,0.13,3,1,1,3
1,1,2,3,3,210,2,0.51,2,20,2,0,217,16,0.2,15,5,1,3
2,0,1,4,4,202,2,0.46,2,67,18,3,325,54,0.21,14,0,1,3
4,2,4,1,8,234,2,0.36,0,33,30,5,262,67,0.21,3,0,0,3
5,6,5,0,2,209,2,0.49,2,28,3,2,292,37,0.41,1,4,0,3
2,0,2,2,1,73,3,0.71,3,36,25,4,215,6,0.22,9,1,0,3
0,6,5,6,8,213,2,0.41,2,123,18,2,289,57,0.33,10,3,1,3
4,4,4,4,7,229,2,0.57,2,38,27,5,166,11,0.35,19,0,0,3
5,2,4,3,5,226,2,0.43,2,188,8,5,45,21,0.45,22,2,0,3
4,5,3,0,3,98,3,0.5,2,158,17,4,387,6,0.46,18,4,0,3
5,7,5,0,8,105,3,0.68,2,62,26,5,429,74,0.29,14,2,1,3
1,0,0,4,6,223,2,0.04,1,46,13,0,440,67,0.44,10,3,0,3
2,3,5,4,2,130,0,0.58,2,196,2,1,157,52,0.08,21,5,1,3
1,0,4,6,6,163,0,0.4,2,36,13,2,132,48,0.15,3,2,0,3
0,1,0,4,8,31,5,0.69,2,81,14,4,208,8,0.25,15,2,0,3
4,1,5,2,8,126,0,0.11,1,195,17,5,402,16,0.25,9,4,0,3
5,3,1,4,0,86,3,0.88,3,200,7,4,487,54,0.66,17,3,1,3
2,6,3,2,2,139,0,0.63,2,153,8,6,348,48,0.63,11,0,0,3
1,5,5,1,8,45,5,0.38,0,101,22,0,425,17,0.12,23,4,0,3
5,1,3,4,5,133,0,0.41,2,192,22,3,139,31,0.11,21,1,1,3
0,6,3,2,6,1,1,0.36,0,155,15,0,461,1,0.2,21,5,0,3
1,6,0,4,3,15,4,0.59,2,171,14,5,63,45,0.09,12,4,1,3
5,4,1,6,3,227,2,0.33,0,2,0,5,10,97,0.13,8,0,1,3
0,3,3,0,1,185,2,0.58,2,9,4,3,463,90,0.15,22,4,0,3
2,1,1,3,3,252,2,0.49,2,43,17,1,337,94,0.18,18,0,0,3
1,4,5,4,2,132,0,0.35,0,145,27,1,451,66,0.08,23,1,0,3
4,7,1,0,8,286,2,0.0,1,116,0,3,328,86,0.13,20,2,1,3
5,2,2,6,8,264,2,0.43,2,194,1,5,114,6,0.57,8,3,1,3
5,0,5,3,0,12,6,0.6,2,188,7,5,216,9,0.74,7,5,0,3
3,5,5,0,3,12,6,0.4,2,151,25,5,478,42,0.2,8,5,0,3
5,1,2,5,6,37,5,0.39,0,198,19,4,224,97,0.41,3,0,1,3
1,3,5,6,6,33,5,0.39,0,200,4,0,470,56,0.13,1,1,0,3
4,2,5,6,6,195,2,0.35,0,102,3,4,385,52,0.31,7,4,0,3
2,6,0,3,4,13,6,0.52,2,116,16,2,300,24,0.18,3,2,1,3
1,3,3,5,0,260,2,0.46,2,65,11,3,246,92,0.21,19,3,0,3
0,4,5,6,2,262,2,0.54,2,166,24,2,159,74,0.39,17,5,0,3
5,5,3,2,1,300,2,0.32,0,168,21,1,29,30,0.31,16,4,1,3
5,0,4,1,0,243,2,0.71,3,177,22,3,307,88,0.19,10,4,0,3
3,5,0,2,2,253,2,0.7,3,56,29,0,327,28,0.23,22,5,1,3
1,1,4,3,5,204,2,0.27,0,47,26,0,185,1,0.45,2,1,1,3
1,3,4,2,7,184,2,0.52,2,11,0,1,101,36,0.0,5,5,0,3
4,4,2,5,8,11,6,0.43,2,45,26,2,466,12,0.21,0,0,0,3
5,3,2,1,1,190,2,0.31,0,169,5,4,500,79,0.55,13,0,0,3
2,4,4,5,0,191,2,0.62,2,81,19,3,500,81,0.19,7,2,0,3
1,1,3,2,2,143,0,0.74,3,32,27,4,495,74,0.21,15,5,0,3
5,3,4,4,4,191,2,0.84,3,127,16,3,91,41,0.05,22,1,1,3
4,6,1,3,7,298,2,0.68,2,166,1,1,112,25,0.21,14,5,0,3
0,5,0,3,2,43,5,0.75,3,34,24,0,151,56,0.2,16,1,0,3
1,7,0,4,5,221,2,0.17,1,104,11,6,254,40,0.11,8,3,1,3
0,6,4,2,3,256,2,0.6,2,131,17,5,40,100,0.06,8,5,0,3
2,3,2,6,8,168,0,0.62,2,64,9,5,417,98,0.17,21,1,0,3
4,4,1,0,8,144,0,0.15,1,88,25,3,484,51,0.61,18,0,1,3
5,4,0,1,0,242,2,0.33,0,59,16,4,402,70,0.31,14,0,1,3
3,3,2,5,0,107,3,0.22,0,112,14,6,285,3,0.26,11,5,0,3
0,5,1,6,7,115,3,0.41,2,107,13,5,385,51,0.03,22,4,0,3
3,7,3,5,6,290,2,0.28,0,161,25,4,467,77,0.32,18,3,0,3
0,2,5,4,4,168,0,0.0,1,145,30,3,327,38,0.31,2,5,0,3
4,4,5,5,7,35,5,0.34,0,98,9,1,119,37,0.02,21,4,0,3
5,7,2,4,6,200,2,0.59,2,40,3,1,274,53,0.31,15,0,0,3
